"Work_Geo_Short" "Res_Geo_Short" "Year" "Total" "Drove.alone" "X2.person.carpool" "X3.person.carpool" "X4.person.carpool" "X5.or.6.person.carpool" "X7.or.more.person.carpool" "Bus" "Streetcar.or.trolley" "Subway" "Railroad" "Ferry" "Bicycle" "Walked" "Taxi" "Motorcycle" "Other" "Worked.at.home" "Source" "src" "dst"
"Santa Cruz" "Marin" 2016 55 35 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 21 44
"Santa Cruz" "Napa" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 44
"Santa Cruz" "Los Angeles" 2016 160 65 30 15 0 0 0 25 0 10 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 19 44
"Santa Cruz" "San Francisco" 2016 425 315 65 0 0 0 0 0 0 0 0 0 10 35 0 0 0 0 "CTPP_A302103_5YR_2016" 38 44
"Santa Cruz" "El Dorado" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 44
"Santa Cruz" "Placer" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 44
"Santa Cruz" "Contra Costa" 2016 235 225 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 44
"Santa Cruz" "Tuolumne" 2016 65 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 44
"Santa Cruz" "San Joaquin" 2016 180 135 10 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 "CTPP_A302103_5YR_2016" 39 44
"Santa Cruz" "Yolo" 2016 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 57 44
"Santa Cruz" "Imperial" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 44
"Santa Cruz" "Calaveras" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 44
"Santa Cruz" "Siskiyou" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 44
"Santa Cruz" "Butte" 2016 15 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 44
"Santa Cruz" "San Benito" 2016 1005 835 110 50 0 4 0 0 0 0 0 0 0 0 0 4 0 0 "CTPP_A302103_5YR_2016" 35 44
"Santa Cruz" "Sacramento" 2016 50 45 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 44
"Santa Cruz" "Kern" 2016 45 35 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 44
"Santa Cruz" "San Bernardino" 2016 30 20 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 36 44
"Santa Cruz" "San Diego" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 44
"Santa Cruz" "Nevada" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 44
"Santa Cruz" "Mendocino" 2016 15 0 4 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 23 44
"Santa Cruz" "Stanislaus" 2016 130 65 45 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 50 44
"Santa Cruz" "Santa Clara" 2016 4375 3480 535 90 50 15 15 85 20 0 20 0 25 4 0 0 30 0 "CTPP_A302103_5YR_2016" 43 44
"Santa Cruz" "Alameda" 2016 405 310 60 20 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 1 44
"Santa Cruz" "Sonoma" 2016 35 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 49 44
"Santa Cruz" "Fresno" 2016 105 55 0 40 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 10 44
"Santa Cruz" "Monterey" 2016 10175 7485 1070 215 115 130 30 80 0 0 0 0 20 110 0 4 905 0 "CTPP_A302103_5YR_2016" 27 44
"Santa Cruz" "Merced" 2016 175 130 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 44
"Santa Cruz" "Yuba" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 44
"Santa Cruz" "Madera" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 44
"Santa Cruz" "Ventura" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 44
"Santa Cruz" "Orange" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 44
"Santa Cruz" "Santa Barbara" 2016 55 4 0 0 0 0 0 30 0 0 0 0 0 4 0 0 10 0 "CTPP_A302103_5YR_2016" 42 44
"Santa Cruz" "San Mateo" 2016 405 270 60 0 0 0 0 60 0 0 0 0 4 10 0 0 0 0 "CTPP_A302103_5YR_2016" 41 44
"Santa Cruz" "Santa Cruz" 2016 99440 65360 6140 1350 415 190 150 2810 0 25 15 0 4820 5500 10 500 2410 9750 "CTPP_A302103_5YR_2016" 44 44
"Shasta" "Calaveras" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 45
"Shasta" "Butte" 2016 205 205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 45
"Shasta" "Sutter" 2016 80 30 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 45
"Shasta" "Siskiyou" 2016 335 260 60 10 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 47 45
"Shasta" "Kern" 2016 15 10 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 45
"Shasta" "Santa Clara" 2016 35 25 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 45
"Shasta" "Plumas" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 45
"Shasta" "Sacramento" 2016 170 145 20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 45
"Shasta" "Glenn" 2016 60 55 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 11 45
"Shasta" "Mendocino" 2016 25 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 45
"Shasta" "Riverside" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 45
"Shasta" "Tehama" 2016 3565 3155 185 100 30 10 0 0 0 0 0 20 0 10 0 0 60 0 "CTPP_A302103_5YR_2016" 52 45
"Shasta" "Tuolumne" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 45
"Shasta" "Modoc" 2016 85 60 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 25 45
"Shasta" "Trinity" 2016 140 105 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 53 45
"Shasta" "Stanislaus" 2016 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 45
"Shasta" "Madera" 2016 65 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 45
"Shasta" "San Joaquin" 2016 50 30 15 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 45
"Shasta" "Fresno" 2016 145 85 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 45
"Shasta" "San Francisco" 2016 15 4 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 45
"Shasta" "Placer" 2016 30 25 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 45
"Shasta" "El Dorado" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 45
"Shasta" "Shasta" 2016 64420 53105 3710 620 280 70 55 425 40 0 0 0 520 1430 60 215 280 3610 "CTPP_A302103_5YR_2016" 45 45
"Shasta" "Los Angeles" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 45
"Shasta" "Lassen" 2016 140 140 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 45
"Shasta" "Yolo" 2016 60 15 30 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 45
"Shasta" "Alameda" 2016 70 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 45
"Shasta" "Santa Cruz" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 45
"Shasta" "Sonoma" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 45
"Shasta" "Contra Costa" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 45
"Shasta" "Colusa" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 45
"Sierra" "Sacramento" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 46
"Sierra" "Los Angeles" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 46
"Sierra" "Placer" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 46
"Sierra" "Plumas" 2016 35 20 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 46
"Sierra" "Nevada" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 46
"Sierra" "Yuba" 2016 10 4 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 46
"Sierra" "Sierra" 2016 825 525 15 20 0 10 0 0 0 0 0 0 10 65 0 0 0 180 "CTPP_A302103_5YR_2016" 46 46
"Siskiyou" "Lassen" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 47
"Siskiyou" "Calaveras" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 47
"Siskiyou" "Shasta" 2016 215 160 45 0 0 0 4 4 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 45 47
"Siskiyou" "Tehama" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 47
"Siskiyou" "Siskiyou" 2016 14735 10640 1115 180 185 110 25 95 0 0 0 0 100 740 0 45 85 1410 "CTPP_A302103_5YR_2016" 47 47
"Siskiyou" "Humboldt" 2016 55 25 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 "CTPP_A302103_5YR_2016" 12 47
"Siskiyou" "Madera" 2016 70 55 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 47
"Siskiyou" "Del Norte" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 8 47
"Siskiyou" "Santa Clara" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 47
"Siskiyou" "San Joaquin" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 47
"Siskiyou" "Modoc" 2016 185 125 50 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 25 47
"Siskiyou" "Trinity" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 53 47
"Siskiyou" "Sacramento" 2016 45 15 25 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 47
"Solano" "Sonoma" 2016 885 800 80 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 48
"Solano" "Stanislaus" 2016 215 175 4 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 48
"Solano" "San Diego" 2016 50 40 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 48
"Solano" "Contra Costa" 2016 7710 6705 620 155 40 20 10 35 0 20 0 0 0 40 0 20 60 0 "CTPP_A302103_5YR_2016" 7 48
"Solano" "Merced" 2016 120 90 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 48
"Solano" "Plumas" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 48
"Solano" "Santa Cruz" 2016 70 60 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 48
"Solano" "Madera" 2016 95 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 48
"Solano" "Colusa" 2016 120 110 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 48
"Solano" "El Dorado" 2016 290 230 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 48
"Solano" "Calaveras" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 48
"Solano" "Yolo" 2016 4950 4225 320 105 35 30 10 145 0 0 0 0 50 0 0 15 10 0 "CTPP_A302103_5YR_2016" 57 48
"Solano" "Tehama" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 48
"Solano" "Sutter" 2016 195 185 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 48
"Solano" "Tulare" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 48
"Solano" "Sacramento" 2016 5960 4920 785 70 115 30 10 0 4 0 0 0 0 10 0 4 0 0 "CTPP_A302103_5YR_2016" 34 48
"Solano" "Humboldt" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 48
"Solano" "Kern" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 48
"Solano" "Amador" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 48
"Solano" "Tuolumne" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 48
"Solano" "Santa Barbara" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 48
"Solano" "Riverside" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 48
"Solano" "Orange" 2016 45 30 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 30 48
"Solano" "Marin" 2016 440 385 30 0 10 0 0 0 0 0 0 0 20 0 0 0 4 0 "CTPP_A302103_5YR_2016" 21 48
"Solano" "Napa" 2016 4355 3920 370 35 10 4 0 0 0 4 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 28 48
"Solano" "San Joaquin" 2016 1105 885 10 140 45 0 10 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 39 48
"Solano" "Santa Clara" 2016 190 185 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 48
"Solano" "Mendocino" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 48
"Solano" "Placer" 2016 895 790 85 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 48
"Solano" "Shasta" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 48
"Solano" "Lake" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 48
"Solano" "Butte" 2016 80 80 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 48
"Solano" "Yuba" 2016 160 85 70 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 48
"Solano" "Lassen" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 48
"Solano" "Nevada" 2016 100 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 48
"Solano" "Monterey" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 48
"Solano" "Alameda" 2016 1780 1435 180 30 15 20 35 35 0 4 10 0 4 0 0 0 4 0 "CTPP_A302103_5YR_2016" 1 48
"Solano" "San Mateo" 2016 275 180 85 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 48
"Solano" "Solano" 2016 111510 86535 8820 2185 585 345 85 1290 0 15 15 10 780 2675 55 295 600 7230 "CTPP_A302103_5YR_2016" 48 48
"Solano" "Kings" 2016 30 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 48
"Solano" "Los Angeles" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 48
"Solano" "Glenn" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 48
"Solano" "Fresno" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 48
"Solano" "San Francisco" 2016 620 475 110 0 20 0 0 0 0 0 0 10 0 0 0 10 0 0 "CTPP_A302103_5YR_2016" 38 48
"Solano" "San Bernardino" 2016 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 36 48
"Sonoma" "Humboldt" 2016 115 65 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 49
"Sonoma" "Trinity" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 53 49
"Sonoma" "Amador" 2016 90 15 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 49
"Sonoma" "Ventura" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 49
"Sonoma" "Yolo" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 49
"Sonoma" "Colusa" 2016 30 25 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 49
"Sonoma" "Santa Cruz" 2016 55 50 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 49
"Sonoma" "San Joaquin" 2016 175 160 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 49
"Sonoma" "San Francisco" 2016 955 715 40 0 0 25 35 50 15 10 0 0 25 20 0 10 15 0 "CTPP_A302103_5YR_2016" 38 49
"Sonoma" "San Benito" 2016 60 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 49
"Sonoma" "Napa" 2016 2630 2270 225 45 45 0 0 0 0 0 0 0 0 0 0 4 35 0 "CTPP_A302103_5YR_2016" 28 49
"Sonoma" "Tehama" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 49
"Sonoma" "Stanislaus" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 49
"Sonoma" "Yuba" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 49
"Sonoma" "Santa Barbara" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 49
"Sonoma" "San Luis Obispo" 2016 20 10 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 49
"Sonoma" "Calaveras" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 49
"Sonoma" "El Dorado" 2016 110 90 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 49
"Sonoma" "San Mateo" 2016 150 90 15 0 0 0 0 0 0 0 0 0 15 0 0 0 30 0 "CTPP_A302103_5YR_2016" 41 49
"Sonoma" "Orange" 2016 90 55 4 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 49
"Sonoma" "Plumas" 2016 10 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 32 49
"Sonoma" "Kern" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 49
"Sonoma" "Sutter" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 49
"Sonoma" "Butte" 2016 85 55 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 49
"Sonoma" "Sacramento" 2016 805 565 130 0 0 15 0 10 0 0 0 0 0 0 0 0 85 0 "CTPP_A302103_5YR_2016" 34 49
"Sonoma" "Placer" 2016 180 110 60 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 49
"Sonoma" "San Bernardino" 2016 55 4 0 40 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 36 49
"Sonoma" "Fresno" 2016 50 15 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 49
"Sonoma" "Nevada" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 49
"Sonoma" "Contra Costa" 2016 1115 790 245 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 49
"Sonoma" "Alameda" 2016 985 820 90 50 10 0 0 0 0 15 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 49
"Sonoma" "Monterey" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 49
"Sonoma" "Lake" 2016 1370 1155 115 45 0 0 0 0 0 0 0 0 0 55 0 0 0 0 "CTPP_A302103_5YR_2016" 17 49
"Sonoma" "Sonoma" 2016 201875 151675 14960 3200 1395 400 220 2310 0 35 0 15 2310 7360 55 685 1220 16030 "CTPP_A302103_5YR_2016" 49 49
"Sonoma" "Solano" 2016 2935 2490 270 95 25 0 4 0 0 0 0 0 30 10 0 15 0 0 "CTPP_A302103_5YR_2016" 48 49
"Sonoma" "Siskiyou" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 49
"Sonoma" "San Diego" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 49
"Sonoma" "Mendocino" 2016 975 810 155 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 49
"Sonoma" "Shasta" 2016 80 65 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 49
"Sonoma" "Marin" 2016 4500 3820 355 95 0 10 0 120 0 0 0 45 15 15 0 30 0 0 "CTPP_A302103_5YR_2016" 21 49
"Sonoma" "Santa Clara" 2016 485 410 55 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 49
"Sonoma" "Los Angeles" 2016 275 225 10 0 0 0 0 0 0 0 0 0 25 10 0 0 4 0 "CTPP_A302103_5YR_2016" 19 49
"Stanislaus" "Yolo" 2016 55 35 15 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 50
"Stanislaus" "Riverside" 2016 35 15 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 50
"Stanislaus" "Santa Clara" 2016 345 295 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 50
"Stanislaus" "Amador" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 50
"Stanislaus" "Los Angeles" 2016 180 85 10 10 0 0 0 15 0 0 0 0 0 0 0 15 45 0 "CTPP_A302103_5YR_2016" 19 50
"Stanislaus" "Fresno" 2016 525 310 135 75 4 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 50
"Stanislaus" "Ventura" 2016 25 15 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 50
"Stanislaus" "Imperial" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 50
"Stanislaus" "Sutter" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 50
